name,amenity,shop,tourism,osm_id,osm_type,geometry,opening_hours,reviews,rating,business_type,open_time,close_time,duration_hours
Unknown,restaurant,,,5891874552,nodes,POINT (-6.5872271 5.7920956),11:00-22:00,365,1.6,restaurant,11:00:00,22:00:00,11.0
Unknown,restaurant,,,5891874554,nodes,POINT (-6.5872291 5.7920219),11:00-22:00,159,1.9,restaurant,11:00:00,22:00:00,11.0
Unknown,restaurant,,,5891874546,nodes,POINT (-6.5874188 5.7924916),11:00-23:00,204,4.1,restaurant,11:00:00,23:00:00,12.0
Unknown,restaurant,,,5891874536,nodes,POINT (-6.5867925 5.7921343),12:00-23:00,343,4.5,restaurant,12:00:00,23:00:00,11.0
Unknown,restaurant,,,5892947554,nodes,POINT (-6.5890966 5.8017109),12:00-23:00,191,4.6,restaurant,12:00:00,23:00:00,11.0
Unknown,restaurant,,,5887989934,nodes,POINT (-6.6030551 5.7831701),11:00-21:00,224,4.7,restaurant,11:00:00,21:00:00,10.0
Shell,fuel,,,10605173708,nodes,POINT (-5.3008599 6.8278955),00:00-23:59,231,2.7,fuel,00:00:00,23:59:00,23.983333333333334
Ola Energy,fuel,,,8455777127,nodes,POINT (-4.3587458 6.470346),00:00-23:59,61,2.6,fuel,00:00:00,23:59:00,23.983333333333334
La BASE,restaurant,,,10722540705,nodes,POINT (-3.2029634 7.1205702),12:00-22:00,126,3.3,restaurant,12:00:00,22:00:00,10.0
Chez Christine Choco,pub,,,9007792460,nodes,POINT (-4.7053373 6.6453268),16:00-00:00,115,2.2,pub,16:00:00,00:00:00,8.0
Unknown,pub,,,9788258478,nodes,POINT (-4.7048333 6.6448157),20:00-02:00,32,2.0,pub,20:00:00,02:00:00,6.0
Ô Delices,ice_cream,,,9787853447,nodes,POINT (-3.9821109 5.29303),09:00-23:00,173,3.5,ice_cream,09:00:00,23:00:00,14.0
Orange Money,bank,,,3806597642,nodes,POINT (-5.02862 7.6813016),08:00-16:00,283,4.1,bank,08:00:00,16:00:00,8.0
Maquis resto Le couloir,restaurant,,,5003260321,nodes,POINT (-4.0060301 5.4180468),09:00-22:00,301,1.2,restaurant,09:00:00,22:00:00,13.0
BNI - Agence Commerce,bank,,,2544677714,nodes,POINT (-5.0289377 7.6824556),08:00-16:00,30,2.5,bank,08:00:00,16:00:00,8.0
225 Petroleum,fuel,,,12209963509,nodes,POINT (-7.7363744 7.639451),00:00-23:59,463,5.0,fuel,00:00:00,23:59:00,23.983333333333334
cercle sportif N’Kredji restaurant pizzeria chez François,restaurant,,,6043623985,nodes,POINT (-3.8859252 5.3620094),08:00-22:00,16,4.7,restaurant,08:00:00,22:00:00,14.0
Ô PAYS,restaurant,,,5460510521,nodes,POINT (-3.7263198 5.2210785),00:00-23:59,440,2.6,restaurant,00:00:00,23:59:00,23.983333333333334
Banque de l'Habitat de Côte d'Ivoire - Agence Marché de Treichville,bank,,,4123324490,nodes,POINT (-4.0142262 5.3088425),08:00-15:00,169,1.9,bank,08:00:00,15:00:00,7.0
Chez Georges,restaurant,,,2082702549,nodes,POINT (-4.0118094 5.3196957),11:00-21:00,263,1.9,restaurant,11:00:00,21:00:00,10.0
Total Énergies,fuel,,,12278490501,nodes,POINT (-7.5522109 7.4082604),00:00-23:59,121,2.0,fuel,00:00:00,23:59:00,23.983333333333334
Bank of Africa,bank,,,4003054359,nodes,POINT (-3.9972239 5.3650527),08:00-16:00,142,4.2,bank,08:00:00,16:00:00,8.0
Marché Poissons (Port de Pêche),marketplace,,,5089205737,nodes,POINT (-4.0096423 5.2876898),09:00-18:00,109,3.4,marketplace,09:00:00,18:00:00,9.0
Centre Medico social de la Pyramide,doctors,,,6625224577,nodes,POINT (-4.015291 5.3219818),08:00-17:00,67,1.4,doctors,08:00:00,17:00:00,9.0
Centre Médico-social sainte Thérèse de l'enfant Jésus,doctors,,,6629437251,nodes,POINT (-3.9485198 5.3099703),08:00-12:00,370,1.3,doctors,08:00:00,12:00:00,4.0
Centre Médico Social,doctors,,,2760759391,nodes,POINT (-3.9477124 5.3101063),11:00-16:00,478,3.9,doctors,11:00:00,16:00:00,5.0
Tik Tok Bar de Kouto,bar,,,11914034769,nodes,POINT (-6.3944474 9.8906532),18:00-03:00,451,1.6,bar,18:00:00,03:00:00,9.0
Banque Africaine de Développement,bank,,,3528407350,nodes,POINT (-4.0221542 5.3315086),08:00-16:00,292,2.7,bank,08:00:00,16:00:00,8.0
Phamacie Fanny,pharmacy,,,2762278869,nodes,POINT (-3.947683 5.3102325),10:00-23:00,401,3.8,pharmacy,10:00:00,23:00:00,13.0
Banque Atlantique,bank,,,3015620983,nodes,POINT (-4.0126586 5.3066903),09:00-15:00,242,1.6,bank,09:00:00,15:00:00,6.0
Pharmacie Notre-Dame,pharmacy,,,3015623533,nodes,POINT (-4.0040667 5.3038611),10:00-22:00,413,1.2,pharmacy,10:00:00,22:00:00,12.0
Pharmacie Rue 12,pharmacy,,,3015623535,nodes,POINT (-4.0120687 5.3059906),08:00-23:00,208,2.9,pharmacy,08:00:00,23:00:00,15.0
Unknown,pharmacy,,,4463358635,nodes,POINT (-4.0140793 5.3099317),09:00-22:00,97,1.1,pharmacy,09:00:00,22:00:00,13.0
Unknown,parking,,,4673923147,nodes,POINT (-4.0157705 5.3191206),00:00-23:59,48,2.2,parking,00:00:00,23:59:00,23.983333333333334
Banque d'Abidjan,bank,,,8254508053,nodes,POINT (-3.7370904 5.2072445),09:00-15:00,337,3.7,bank,09:00:00,15:00:00,6.0
Coopec,bank,,,8252037018,nodes,POINT (-4.0695208 5.3613459),08:00-14:00,220,4.7,bank,08:00:00,14:00:00,6.0
Shell,fuel,,,5158751422,nodes,POINT (-5.1016119 8.1404893),00:00-23:59,216,3.7,fuel,00:00:00,23:59:00,23.983333333333334
Cacao Boh,restaurant,,,8244902017,nodes,POINT (-4.8256722 5.886108),12:00-22:00,210,1.4,restaurant,12:00:00,22:00:00,10.0
Ola Energy Autoroute d’Abobo,fuel,,,2835322099,nodes,POINT (-4.029066 5.3674107),00:00-23:59,442,2.2,fuel,00:00:00,23:59:00,23.983333333333334
Place de Marché,marketplace,,,6031295903,nodes,POINT (-3.2144122 5.2126829),08:00-16:00,373,1.4,marketplace,08:00:00,16:00:00,8.0
El palanquee maquis bar,pub,,,6031285240,nodes,POINT (-3.1226067 5.1504764),17:00-00:00,27,5.0,pub,17:00:00,00:00:00,7.0
Marché,marketplace,,,6031286444,nodes,POINT (-3.1224145 5.1490859),09:00-18:00,344,1.3,marketplace,09:00:00,18:00:00,9.0
Jay's Meat and Seafood,restaurant,,,11015010434,nodes,POINT (-3.9769264 5.2855503),11:00-15:00,50,4.7,restaurant,11:00:00,15:00:00,4.0
Toure Food Coffee,restaurant,,,6475495567,nodes,POINT (-6.4389881 6.8909546),10:00-22:00,31,4.2,restaurant,10:00:00,22:00:00,12.0
Corlay Autoroute du Nord,fuel,,,2465633354,nodes,POINT (-4.0230248 5.3621813),00:00-23:59,206,4.6,fuel,00:00:00,23:59:00,23.983333333333334
Shell,fuel,,,3994192558,nodes,POINT (-4.0400316 5.3537257),00:00-23:59,372,4.3,fuel,00:00:00,23:59:00,23.983333333333334
Ola Energy Route de Dabou,fuel,,,3994490472,nodes,POINT (-4.0323992 5.3591624),00:00-23:59,173,3.0,fuel,00:00:00,23:59:00,23.983333333333334
Point mobile money,atm,,,9798117468,nodes,POINT (-5.9322278 6.1153725),00:00-23:59,127,1.3,atm,00:00:00,23:59:00,23.983333333333334
Centre anti tuberculeux (CAT),clinic,,,9480626208,nodes,POINT (-5.934959 6.1230724),10:00-18:00,97,1.6,clinic,10:00:00,18:00:00,8.0
Maquis Campus 3,restaurant,,,4436185147,nodes,POINT (-5.0361989 7.6883085),12:00-22:00,274,2.8,restaurant,12:00:00,22:00:00,10.0
Ivoire Win,fuel,,,7061678886,nodes,POINT (-4.1448797 5.3977813),00:00-23:59,71,1.6,fuel,00:00:00,23:59:00,23.983333333333334
Sara Petroleum,fuel,,,11277897472,nodes,POINT (-4.1430623 5.3968968),00:00-23:59,216,4.1,fuel,00:00:00,23:59:00,23.983333333333334
cybercafé Morija,internet_cafe,,,11760931470,nodes,POINT (-5.2780521 6.8212141),09:00-00:00,142,3.0,internet_cafe,09:00:00,00:00:00,15.0
Multiplex,nightclub,,,11909539897,nodes,POINT (-5.2459001 6.8007413),21:00-04:00,127,2.1,nightclub,21:00:00,04:00:00,7.0
Banque Atlantique,bank,,,4508379303,nodes,POINT (-5.2653675 6.8123576),09:00-14:00,447,2.6,bank,09:00:00,14:00:00,5.0
Unknown,bar,,,3098535136,nodes,POINT (-3.7725556 5.2129984),21:00-03:00,413,2.8,bar,21:00:00,03:00:00,6.0
Western Union,bank,,,2493698469,nodes,POINT (-3.9551177 5.2987028),08:00-16:00,50,4.3,bank,08:00:00,16:00:00,8.0
Western Union,money_transfer,,,5960264091,nodes,POINT (-3.9524522 5.2976945),09:00-18:00,25,2.7,money_transfer,09:00:00,18:00:00,9.0
Western Union,money_transfer,,,2493709889,nodes,POINT (-3.9538291 5.2987022),10:00-18:00,333,4.7,money_transfer,10:00:00,18:00:00,8.0
Bicici,bank,,,2493735488,nodes,POINT (-3.9558113 5.2939043),08:00-16:00,276,4.2,bank,08:00:00,16:00:00,8.0
Unknown,parking,,,10315297737,nodes,POINT (-4.9980115 7.6913901),00:00-23:59,428,4.4,parking,00:00:00,23:59:00,23.983333333333334
Unknown,nightclub,,,3767484561,nodes,POINT (-5.0509844 7.6827051),23:00-05:00,7,3.7,nightclub,23:00:00,05:00:00,6.0
Maquis Resto Le Rosier,bar,beverages,,3767470137,nodes,POINT (-5.05267 7.6833971),17:00-01:00,385,1.1,bar,17:00:00,01:00:00,8.0
Total,fuel,,,11904808382,nodes,POINT (-3.9631523 5.3424935),00:00-23:59,208,5.0,fuel,00:00:00,23:59:00,23.983333333333334
Dispensaire Rural de Tefrodouo,clinic,,,7731307818,nodes,POINT (-3.1214423 8.5595779),11:00-19:00,248,1.5,clinic,11:00:00,19:00:00,8.0
Terminal-A,bar,,,11904364369,nodes,POINT (-3.9698249 5.2829902),18:00-03:00,246,3.9,bar,18:00:00,03:00:00,9.0
Pharmacie de la Gare,pharmacy,,,5861821161,nodes,POINT (-5.9203798 6.6116807),10:00-21:00,442,2.3,pharmacy,10:00:00,21:00:00,11.0
Casino bar,bar,,,4766207130,nodes,POINT (-3.9543862 6.3227517),17:00-02:00,205,2.3,bar,17:00:00,02:00:00,9.0
Maquis corridor,pub,,,6002621285,nodes,POINT (-3.2148168 5.2114867),20:00-02:00,84,2.6,pub,20:00:00,02:00:00,6.0
Marché,marketplace,,,6002643802,nodes,POINT (-3.214511 5.2126179),07:00-17:00,194,4.7,marketplace,07:00:00,17:00:00,10.0
NDA,parking,,,2447356802,nodes,POINT (-4.0578074 5.3383622),00:00-23:59,1,3.7,parking,00:00:00,23:59:00,23.983333333333334
Unknown,fuel,,,11902425566,nodes,POINT (-5.5100705 6.7258085),00:00-23:59,199,3.7,fuel,00:00:00,23:59:00,23.983333333333334
Kiosque Diaby Et Frères,cafe,,,5970172307,nodes,POINT (-4.0541602 5.4570188),08:00-21:00,135,3.9,cafe,08:00:00,21:00:00,13.0
Bistrot,pub,,,5958424099,nodes,POINT (-4.0527333 5.4421377),19:00-02:00,474,2.2,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5957911071,nodes,POINT (-4.0459594 5.4324718),19:00-00:00,401,3.8,pub,19:00:00,00:00:00,5.0
Bistrot,pub,,,5957911072,nodes,POINT (-4.0459393 5.4325112),17:00-01:00,401,4.6,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5957911056,nodes,POINT (-4.0446745 5.4333682),16:00-01:00,232,3.6,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5957911061,nodes,POINT (-4.0447095 5.4333243),20:00-01:00,146,2.5,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5957911068,nodes,POINT (-4.0446988 5.4306868),17:00-01:00,216,2.6,pub,17:00:00,01:00:00,8.0
Bistrot Le Refuge,pub,,,5957911077,nodes,POINT (-4.0456897 5.4335806),20:00-01:00,356,2.4,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5957911496,nodes,POINT (-4.0451249 5.4370141),16:00-00:00,490,1.2,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5957911526,nodes,POINT (-4.0461284 5.4367735),18:00-00:00,374,4.4,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5958423916,nodes,POINT (-4.0512169 5.4424138),20:00-02:00,401,4.2,pub,20:00:00,02:00:00,6.0
Bistrot,pub,,,5958423963,nodes,POINT (-4.0503723 5.4396872),16:00-02:00,284,2.6,pub,16:00:00,02:00:00,10.0
Bistrot,pub,,,5958423983,nodes,POINT (-4.0512447 5.4411191),16:00-00:00,338,4.3,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5958424090,nodes,POINT (-4.0516048 5.4416411),16:00-01:00,367,2.9,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5960161505,nodes,POINT (-4.0588535 5.4306768),17:00-02:00,249,4.9,pub,17:00:00,02:00:00,9.0
Maquis chez Allah,pub,,,5989589519,nodes,POINT (-3.1993031 5.4716822),16:00-00:00,97,4.5,pub,16:00:00,00:00:00,8.0
Unknown,taxi,,,1625148256,nodes,POINT (-3.5164759 5.2837299),09:00-18:00,111,4.3,taxi,09:00:00,18:00:00,9.0
Unknown,fast_food,,,1625148268,nodes,POINT (-3.5168838 5.2839593),13:00-22:00,495,4.0,fast_food,13:00:00,22:00:00,9.0
Maquis,pub,,,5965706395,nodes,POINT (-3.9491584 5.3024282),20:00-02:00,29,3.8,pub,20:00:00,02:00:00,6.0
Restaurant damier,fast_food,,,5982906486,nodes,POINT (-5.3572024 5.8465616),13:00-00:00,296,3.6,fast_food,13:00:00,00:00:00,11.0
Marché de Pierre,marketplace,,,5564412205,nodes,POINT (-5.0795983 7.7329671),08:00-17:00,31,4.5,marketplace,08:00:00,17:00:00,9.0
Mécanique Auto,motorcycle_repair,,,5957513922,nodes,POINT (-4.0391842 5.4373592),08:00-18:00,382,1.7,motorcycle_repair,08:00:00,18:00:00,10.0
Bistrot,pub,,,5955713582,nodes,POINT (-4.0461847 5.4399649),17:00-00:00,29,1.7,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5957127801,nodes,POINT (-4.0369083 5.4372214),17:00-01:00,25,2.0,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5957127813,nodes,POINT (-4.0360436 5.4371036),19:00-01:00,299,1.4,pub,19:00:00,01:00:00,6.0
Bistrot,pub,,,5957513445,nodes,POINT (-4.0453425 5.4375585),20:00-00:00,244,4.5,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5957911007,nodes,POINT (-4.0429372 5.4368088),20:00-00:00,257,2.3,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5957911008,nodes,POINT (-4.0431397 5.4368869),18:00-00:00,470,1.2,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5957911028,nodes,POINT (-4.0441506 5.4371379),17:00-00:00,436,1.6,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5958423948,nodes,POINT (-4.0501443 5.4411264),20:00-01:00,271,3.1,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5958423955,nodes,POINT (-4.0500451 5.4406078),19:00-02:00,80,3.0,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5958424150,nodes,POINT (-4.0500042 5.436431),17:00-00:00,29,2.1,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5961173833,nodes,POINT (-4.0336618 5.4338086),20:00-00:00,491,1.8,pub,20:00:00,00:00:00,4.0
Unknown,fuel,,,1625029144,nodes,POINT (-3.4753829 5.1714315),00:00-23:59,260,1.7,fuel,00:00:00,23:59:00,23.983333333333334
Pétro-Ivoire,fuel,,,4359836690,nodes,POINT (-3.9470249 5.3016992),00:00-23:59,41,1.2,fuel,00:00:00,23:59:00,23.983333333333334
Bistro,pub,,,5970062776,nodes,POINT (-4.056654 5.4411798),20:00-02:00,35,2.4,pub,20:00:00,02:00:00,6.0
Bistro,pub,,,5970062783,nodes,POINT (-4.0550226 5.4418915),18:00-01:00,304,3.5,pub,18:00:00,01:00:00,7.0
Bistrot,pub,,,5958424385,nodes,POINT (-4.0436024 5.4360826),20:00-00:00,34,2.3,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5959442311,nodes,POINT (-4.059456 5.4345921),16:00-00:00,345,1.4,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5960161698,nodes,POINT (-4.0637545 5.4326714),19:00-01:00,441,4.1,pub,19:00:00,01:00:00,6.0
Bistrot,pub,,,5960173773,nodes,POINT (-4.0576109 5.4261856),18:00-01:00,120,4.9,pub,18:00:00,01:00:00,7.0
Bistrot,pub,,,5960952216,nodes,POINT (-4.0672541 5.4301561),17:00-00:00,206,1.8,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5960952224,nodes,POINT (-4.0663818 5.4302296),17:00-00:00,61,1.6,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5960952225,nodes,POINT (-4.0663724 5.4301475),16:00-01:00,482,3.7,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5961173839,nodes,POINT (-4.034676 5.4341193),19:00-00:00,455,4.4,pub,19:00:00,00:00:00,5.0
Bistrot,pub,,,5960952246,nodes,POINT (-4.0654262 5.4288271),17:00-02:00,291,4.0,pub,17:00:00,02:00:00,9.0
Bistrot,pub,,,5960952262,nodes,POINT (-4.0651339 5.4281969),17:00-01:00,126,2.1,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5960952266,nodes,POINT (-4.0650534 5.4281922),20:00-02:00,296,2.6,pub,20:00:00,02:00:00,6.0
Bistrot,pub,,,5960952282,nodes,POINT (-4.0598704 5.4276185),16:00-02:00,304,3.1,pub,16:00:00,02:00:00,10.0
Bistrot,pub,,,5961009141,nodes,POINT (-4.037498 5.4353409),20:00-00:00,20,3.4,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5961009142,nodes,POINT (-4.0376275 5.4353156),19:00-00:00,317,4.7,pub,19:00:00,00:00:00,5.0
Bistrot,pub,,,5961100637,nodes,POINT (-4.035295 5.4345853),18:00-00:00,41,1.8,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5961100666,nodes,POINT (-4.0356061 5.4350265),18:00-00:00,214,4.1,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5961173824,nodes,POINT (-4.0351166 5.4336894),17:00-01:00,336,3.9,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5961344950,nodes,POINT (-4.0372677 5.4339952),20:00-02:00,298,1.2,pub,20:00:00,02:00:00,6.0
Bistrot,pub,,,5961414440,nodes,POINT (-4.0389887 5.4336824),16:00-02:00,289,4.9,pub,16:00:00,02:00:00,10.0
Bistrot,pub,,,5961414469,nodes,POINT (-4.0365817 5.4317442),17:00-00:00,267,3.4,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5961516173,nodes,POINT (-4.0502409 5.428308),16:00-00:00,161,2.2,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5961516491,nodes,POINT (-4.0503301 5.4287536),20:00-02:00,478,5.0,pub,20:00:00,02:00:00,6.0
Bistrot,pub,,,5961516507,nodes,POINT (-4.0499197 5.4304585),18:00-00:00,133,2.8,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5961516555,nodes,POINT (-4.039392 5.4271295),19:00-02:00,104,2.1,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5961516556,nodes,POINT (-4.0393411 5.4274412),17:00-00:00,342,1.1,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5961953215,nodes,POINT (-4.0489662 5.4220521),16:00-00:00,366,3.4,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5961516577,nodes,POINT (-4.044739 5.4301067),16:00-00:00,160,4.9,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5961737494,nodes,POINT (-4.0503643 5.4245174),20:00-02:00,122,1.3,pub,20:00:00,02:00:00,6.0
Bistrot,pub,,,5961737535,nodes,POINT (-4.0500042 5.4262697),20:00-01:00,135,4.3,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5961737542,nodes,POINT (-4.050023 5.4280941),16:00-01:00,202,2.7,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5961953185,nodes,POINT (-4.0547322 5.4230808),20:00-01:00,67,2.9,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5961953198,nodes,POINT (-4.051234 5.4231716),17:00-01:00,343,4.5,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5961953199,nodes,POINT (-4.0510677 5.4233385),19:00-01:00,330,3.3,pub,19:00:00,01:00:00,6.0
Bistrot,pub,,,5961953209,nodes,POINT (-4.0502644 5.4225668),19:00-00:00,153,4.7,pub,19:00:00,00:00:00,5.0
Bistrot,pub,,,5961953235,nodes,POINT (-4.0460436 5.4218205),18:00-01:00,234,4.3,pub,18:00:00,01:00:00,7.0
Bistrot,pub,,,5962059935,nodes,POINT (-4.0542401 5.4274639),20:00-02:00,161,1.9,pub,20:00:00,02:00:00,6.0
Bistrot,pub,,,5962163179,nodes,POINT (-4.0502147 5.4230254),19:00-02:00,475,2.1,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5962937358,nodes,POINT (-4.0490372 5.4295226),18:00-00:00,384,4.6,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5966277978,nodes,POINT (-4.0811198 5.4325506),17:00-01:00,479,4.4,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5966475905,nodes,POINT (-4.0662988 5.4467413),16:00-01:00,37,4.3,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5966474734,nodes,POINT (-4.0653799 5.443878),19:00-00:00,4,3.7,pub,19:00:00,00:00:00,5.0
Bistrot,pub,,,5966476413,nodes,POINT (-4.0666701 5.4526666),16:00-00:00,234,3.3,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5966374047,nodes,POINT (-4.0801013 5.4433426),20:00-01:00,318,2.6,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5966374082,nodes,POINT (-4.0774231 5.4385671),16:00-01:00,288,1.0,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5966468443,nodes,POINT (-4.0774667 5.4442325),16:00-01:00,51,1.9,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5966474710,nodes,POINT (-4.0686388 5.4542326),18:00-00:00,37,1.9,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5966474714,nodes,POINT (-4.0692598 5.4522631),17:00-02:00,275,4.3,pub,17:00:00,02:00:00,9.0
Bistrot,pub,,,5966474715,nodes,POINT (-4.0692336 5.4522814),16:00-02:00,109,2.0,pub,16:00:00,02:00:00,10.0
Bistrot,pub,,,5966475906,nodes,POINT (-4.066419 5.4467323),19:00-00:00,259,1.0,pub,19:00:00,00:00:00,5.0
Bistrot,pub,,,5966475907,nodes,POINT (-4.0664562 5.4466616),20:00-00:00,135,1.2,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5967097900,nodes,POINT (-4.0658332 5.4518148),16:00-01:00,67,1.3,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5967097930,nodes,POINT (-4.0586261 5.4549095),16:00-02:00,477,4.2,pub,16:00:00,02:00:00,10.0
Bistrot,pub,,,5967097931,nodes,POINT (-4.0579522 5.453999),18:00-02:00,178,3.1,pub,18:00:00,02:00:00,8.0
Bistrot,pub,,,5967097932,nodes,POINT (-4.0596635 5.4532093),19:00-01:00,451,4.6,pub,19:00:00,01:00:00,6.0
Bistrot,pub,,,5967098511,nodes,POINT (-4.0633073 5.4445075),17:00-02:00,35,4.8,pub,17:00:00,02:00:00,9.0
Bistrot,pub,,,5967098516,nodes,POINT (-4.0534046 5.4465801),17:00-01:00,450,1.1,pub,17:00:00,01:00:00,8.0
Bistrot,pub,,,5967132386,nodes,POINT (-4.0657819 5.4511547),20:00-01:00,125,4.5,pub,20:00:00,01:00:00,5.0
Bistrot,pub,,,5967132392,nodes,POINT (-4.0652888 5.4488611),18:00-00:00,189,3.9,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5967134903,nodes,POINT (-4.0577524 5.4501307),20:00-00:00,145,4.1,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5967134905,nodes,POINT (-4.0568693 5.4487296),20:00-00:00,80,4.2,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5967134906,nodes,POINT (-4.0571791 5.4490019),16:00-02:00,224,4.1,pub,16:00:00,02:00:00,10.0
Bistrot,pub,,,5967135309,nodes,POINT (-4.073208 5.4478444),16:00-01:00,426,3.7,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5968505487,nodes,POINT (-4.0475687 5.4557465),19:00-01:00,278,3.0,pub,19:00:00,01:00:00,6.0
Bistrot,pub,,,5967135315,nodes,POINT (-4.0726994 5.4471235),16:00-00:00,360,3.3,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5967135323,nodes,POINT (-4.0726152 5.4467811),19:00-02:00,154,3.1,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5967135326,nodes,POINT (-4.0726373 5.4462344),16:00-01:00,313,3.2,pub,16:00:00,01:00:00,9.0
Bistrot,pub,,,5967135808,nodes,POINT (-4.0718411 5.4439731),18:00-00:00,413,4.1,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5967135886,nodes,POINT (-4.0664746 5.4469645),17:00-02:00,334,4.4,pub,17:00:00,02:00:00,9.0
Bistrot,pub,,,5967150245,nodes,POINT (-4.0742473 5.4527868),18:00-01:00,270,4.7,pub,18:00:00,01:00:00,7.0
Bistrot,pub,,,5968505494,nodes,POINT (-4.0438834 5.4597923),19:00-02:00,4,2.6,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5968549422,nodes,POINT (-4.0707792 5.4447338),17:00-00:00,341,3.9,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5968785486,nodes,POINT (-4.0282277 5.4344379),20:00-00:00,418,1.7,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5968786285,nodes,POINT (-4.0275514 5.433596),17:00-00:00,283,3.6,pub,17:00:00,00:00:00,7.0
Bistrot,pub,,,5968786485,nodes,POINT (-4.0276252 5.433652),16:00-00:00,153,1.1,pub,16:00:00,00:00:00,8.0
Bistrot,pub,,,5968786786,nodes,POINT (-4.0284721 5.4347181),18:00-00:00,477,2.7,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5968787386,nodes,POINT (-4.0288737 5.4346634),19:00-02:00,339,2.3,pub,19:00:00,02:00:00,7.0
Bistrot,pub,,,5968790485,nodes,POINT (-4.0290508 5.4351487),20:00-00:00,53,2.0,pub,20:00:00,00:00:00,4.0
Bistrot,pub,,,5970172363,nodes,POINT (-4.0520749 5.460323),18:00-00:00,480,2.9,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5968854001,nodes,POINT (-4.0338472 5.43363),18:00-00:00,449,1.4,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5968854014,nodes,POINT (-4.0324143 5.4306528),19:00-01:00,68,4.7,pub,19:00:00,01:00:00,6.0
Bistrot,pub,,,5968857689,nodes,POINT (-4.033231 5.4297883),18:00-00:00,135,3.9,pub,18:00:00,00:00:00,6.0
Bistrot,pub,,,5968912896,nodes,POINT (-4.0543601 5.4412726),19:00-00:00,59,1.7,pub,19:00:00,00:00:00,5.0
