name,amenity,shop,tourism,osm_id,osm_type,geometry,reviews,rating
Bistrot,pub,None,None,5961414469,nodes,POINT (-4.0365817 5.4317442),266,4.4
Bistrot,pub,None,None,5961516173,nodes,POINT (-4.0502409 5.428308),375,1.5
Bistrot,pub,None,None,5961516491,nodes,POINT (-4.0503301 5.4287536),473,4.5
Bistrot,pub,None,None,5961516507,nodes,POINT (-4.0499197 5.4304585),330,3.1
Bistrot,pub,None,None,5961516555,nodes,POINT (-4.039392 5.4271295),228,3.3
Bistrot,pub,None,None,5961516556,nodes,POINT (-4.0393411 5.4274412),335,2.5
Bistrot,pub,None,None,5961953215,nodes,POINT (-4.0489662 5.4220521),194,2.8
Bistrot,pub,None,None,5961516577,nodes,POINT (-4.044739 5.4301067),310,2.8
Bistrot,pub,None,None,5961737494,nodes,POINT (-4.0503643 5.4245174),125,4.2
Bistrot,pub,None,None,5961737535,nodes,POINT (-4.0500042 5.4262697),38,2.0
Bistrot,pub,None,None,5961737542,nodes,POINT (-4.050023 5.4280941),324,3.8
Bistrot,pub,None,None,5961953185,nodes,POINT (-4.0547322 5.4230808),213,1.3
Bistrot,pub,None,None,5961953198,nodes,POINT (-4.051234 5.4231716),328,2.4
Bistrot,pub,None,None,5961953199,nodes,POINT (-4.0510677 5.4233385),102,2.7
Bistrot,pub,None,None,5961953209,nodes,POINT (-4.0502644 5.4225668),25,2.0
Bistrot,pub,None,None,5961953235,nodes,POINT (-4.0460436 5.4218205),74,2.3
Bistrot,pub,None,None,5962059935,nodes,POINT (-4.0542401 5.4274639),430,2.0
Bistrot,pub,None,None,5962163179,nodes,POINT (-4.0502147 5.4230254),439,2.3
Bistrot,pub,None,None,5962937358,nodes,POINT (-4.0490372 5.4295226),236,1.7
Bistrot,pub,None,None,5966277978,nodes,POINT (-4.0811198 5.4325506),117,2.3
Bistrot,pub,None,None,5966475905,nodes,POINT (-4.0662988 5.4467413),170,2.4
Bistrot,pub,None,None,5966474734,nodes,POINT (-4.0653799 5.443878),332,2.1
Bistrot,pub,None,None,5966476413,nodes,POINT (-4.0666701 5.4526666),108,2.8
Bistrot,pub,None,None,5966374047,nodes,POINT (-4.0801013 5.4433426),171,4.1
Bistrot,pub,None,None,5966374082,nodes,POINT (-4.0774231 5.4385671),335,2.2
Bistrot,pub,None,None,5966468443,nodes,POINT (-4.0774667 5.4442325),468,4.0
Bistrot,pub,None,None,5966474710,nodes,POINT (-4.0686388 5.4542326),143,4.3
Bistrot,pub,None,None,5966474714,nodes,POINT (-4.0692598 5.4522631),323,4.5
Bistrot,pub,None,None,5966474715,nodes,POINT (-4.0692336 5.4522814),10,1.6
Bistrot,pub,None,None,5966475906,nodes,POINT (-4.066419 5.4467323),275,4.8
Bistrot,pub,None,None,5966475907,nodes,POINT (-4.0664562 5.4466616),248,3.0
Bistrot,pub,None,None,5967097900,nodes,POINT (-4.0658332 5.4518148),472,4.3
Bistrot,pub,None,None,5967097930,nodes,POINT (-4.0586261 5.4549095),314,4.2
Bistrot,pub,None,None,5967097931,nodes,POINT (-4.0579522 5.453999),40,4.9
Bistrot,pub,None,None,5967097932,nodes,POINT (-4.0596635 5.4532093),236,2.9
Bistrot,pub,None,None,5967098511,nodes,POINT (-4.0633073 5.4445075),205,4.1
Bistrot,pub,None,None,5967098516,nodes,POINT (-4.0534046 5.4465801),336,2.2
Bistrot,pub,None,None,5967132386,nodes,POINT (-4.0657819 5.4511547),386,4.4
Bistrot,pub,None,None,5967132392,nodes,POINT (-4.0652888 5.4488611),91,3.3
Bistrot,pub,None,None,5967134903,nodes,POINT (-4.0577524 5.4501307),141,1.2
Bistrot,pub,None,None,5967134905,nodes,POINT (-4.0568693 5.4487296),485,2.3
Bistrot,pub,None,None,5967134906,nodes,POINT (-4.0571791 5.4490019),128,2.9
Bistrot,pub,None,None,5967135309,nodes,POINT (-4.073208 5.4478444),308,4.7
Bistrot,pub,None,None,5968505487,nodes,POINT (-4.0475687 5.4557465),384,3.8
Bistrot,pub,None,None,5967135315,nodes,POINT (-4.0726994 5.4471235),159,3.3
Bistrot,pub,None,None,5967135323,nodes,POINT (-4.0726152 5.4467811),371,2.4
Bistrot,pub,None,None,5967135326,nodes,POINT (-4.0726373 5.4462344),476,2.6
Bistrot,pub,None,None,5967135808,nodes,POINT (-4.0718411 5.4439731),90,1.4
Bistrot,pub,None,None,5967135886,nodes,POINT (-4.0664746 5.4469645),199,3.4
Bistrot,pub,None,None,5967150245,nodes,POINT (-4.0742473 5.4527868),255,4.1
Bistrot,pub,None,None,5968505494,nodes,POINT (-4.0438834 5.4597923),0,3.3
Bistrot,pub,None,None,5968549422,nodes,POINT (-4.0707792 5.4447338),418,2.8
Bistrot,pub,None,None,5968785486,nodes,POINT (-4.0282277 5.4344379),314,4.5
Bistrot,pub,None,None,5968786285,nodes,POINT (-4.0275514 5.433596),139,2.6
Bistrot,pub,None,None,5968786485,nodes,POINT (-4.0276252 5.433652),249,4.0
Bistrot,pub,None,None,5968786786,nodes,POINT (-4.0284721 5.4347181),333,4.0
Bistrot,pub,None,None,5968787386,nodes,POINT (-4.0288737 5.4346634),6,2.1
Bistrot,pub,None,None,5968790485,nodes,POINT (-4.0290508 5.4351487),500,4.2
Bistrot,pub,None,None,5970172363,nodes,POINT (-4.0520749 5.460323),99,3.7
Bistrot,pub,None,None,5968854001,nodes,POINT (-4.0338472 5.43363),462,4.1
Bistrot,pub,None,None,5968854014,nodes,POINT (-4.0324143 5.4306528),477,4.2
Bistrot,pub,None,None,5968857689,nodes,POINT (-4.033231 5.4297883),300,1.9
Bistrot,pub,None,None,5968912896,nodes,POINT (-4.0543601 5.4412726),18,1.8
Bistrot,pub,None,None,5968912897,nodes,POINT (-4.0543138 5.4414629),195,1.7
Bistrot,pub,None,None,5968912898,nodes,POINT (-4.0542676 5.4415463),376,4.2
Bistrot,pub,None,None,5968912932,nodes,POINT (-4.056301 5.4429168),20,4.7
Bistrot,pub,None,None,5969083802,nodes,POINT (-4.0420689 5.4288811),400,2.2
Bistrot,pub,None,None,5969632466,nodes,POINT (-4.0766278 5.4415243),94,3.6
Bistrot,pub,None,None,5972354471,nodes,POINT (-4.0698351 5.4403287),351,3.3
Bistrot,pub,None,None,5972359388,nodes,POINT (-4.076672 5.4378959),388,4.4
Bistrot,pub,None,None,5972443351,nodes,POINT (-4.0556392 5.437177),333,3.6
Bistrot,pub,None,None,5972443355,nodes,POINT (-4.0560593 5.4373829),293,2.5
Bistrot Espace le Repère,pub,None,None,5972443365,nodes,POINT (-4.0570383 5.4389096),482,2.5
Bistrot,pub,None,None,5972443368,nodes,POINT (-4.0567908 5.4393201),165,3.5
Bistrot,pub,None,None,5972443376,nodes,POINT (-4.0568076 5.4401699),39,2.9
Bistrot,pub,None,None,5972443380,nodes,POINT (-4.0584183 5.438963),337,2.7
Bistrot,pub,None,None,5972444800,nodes,POINT (-4.0657938 5.44429),138,2.7
Bistrot,pub,None,None,5972520216,nodes,POINT (-4.0551587 5.4400764),461,4.5
Bistrot,pub,None,None,5972520218,nodes,POINT (-4.054051 5.4411455),52,4.1
Bar,pub,None,None,5974868961,nodes,POINT (-4.0465401 5.4400357),219,4.7
Bistrot,pub,None,None,5961173840,nodes,POINT (-4.034957 5.4339771),492,4.5
Bistrot,pub,None,None,5961173843,nodes,POINT (-4.035015 5.4341891),66,3.0
Bistrot,pub,None,None,5961173848,nodes,POINT (-4.035532 5.4342425),349,2.7
Bistrot,pub,None,None,5961344926,nodes,POINT (-4.0372516 5.4304345),208,2.1
Bistrot,pub,None,None,5961516539,nodes,POINT (-4.041051 5.428056),494,4.4
Bistrot,pub,None,None,5961516542,nodes,POINT (-4.0395342 5.427759),166,2.3
Bistrot,pub,None,None,5961516530,nodes,POINT (-4.0442146 5.4282096),239,4.8
Bistrot,pub,None,None,5962964123,nodes,POINT (-4.0397273 5.4307256),484,2.1
Bistrot,pub,None,None,5962964124,nodes,POINT (-4.0412481 5.4299786),331,1.2
Bistrot,pub,None,None,5964211209,nodes,POINT (-4.053138 5.4463415),152,4.9
Bistrot,pub,None,None,5962988715,nodes,POINT (-4.0421084 5.4281775),488,2.7
Bistrot,pub,None,None,5964014313,nodes,POINT (-4.0690338 5.442069),475,1.1
Bistrot,pub,None,None,5964146478,nodes,POINT (-4.0558648 5.4492943),374,1.7
Bistrot,pub,None,None,5964146479,nodes,POINT (-4.0566158 5.4491568),26,3.5
Bistrot,pub,None,None,5964153231,nodes,POINT (-4.0632825 5.4507241),163,1.1
Bistrot,pub,None,None,5964153246,nodes,POINT (-4.0549971 5.4497599),452,2.4
Bistrot,pub,None,None,5964211197,nodes,POINT (-4.0532503 5.4444911),60,4.6
Bistrot,pub,None,None,5964319416,nodes,POINT (-4.0523769 5.44725),267,3.9
Bistrot,pub,None,None,5964319420,nodes,POINT (-4.0520896 5.4473001),449,4.0
Bistrot,pub,None,None,5964359602,nodes,POINT (-4.0716389 5.4361453),219,1.8
Bistrot,pub,None,None,5964503163,nodes,POINT (-4.0341624 5.4362134),45,1.6
Bistrot,pub,None,None,5964640553,nodes,POINT (-4.0603461 5.4455014),82,2.6
Bistrot,pub,None,None,5964640555,nodes,POINT (-4.0602502 5.445199),409,3.9
Bistrot,pub,None,None,5964640571,nodes,POINT (-4.0584344 5.4466916),348,3.9
Bistrot,pub,None,None,5964685207,nodes,POINT (-4.0640248 5.4462617),264,3.2
Bistrot,pub,None,None,5964688295,nodes,POINT (-4.0713693 5.4430619),47,2.9
Bistrot,pub,None,None,5964688297,nodes,POINT (-4.0714947 5.4428387),466,4.5
Bistrot,pub,None,None,5964736907,nodes,POINT (-4.0625918 5.4462724),398,2.5
Bistrot,pub,None,None,5964803592,nodes,POINT (-4.0624007 5.4437632),46,2.9
Bistrot,pub,None,None,5964803593,nodes,POINT (-4.0633455 5.4439414),264,3.2
Bistrot,pub,None,None,5964803595,nodes,POINT (-4.0630531 5.4441036),353,2.7
Bistrot,pub,None,None,5964803608,nodes,POINT (-4.061356 5.4443473),274,1.1
Bistrot,pub,None,None,5966476404,nodes,POINT (-4.0671388 5.4465705),364,4.3
Bistrot,pub,None,None,5966595395,nodes,POINT (-4.0667485 5.4530411),306,2.8
Bistrot,pub,None,None,5966566691,nodes,POINT (-4.0629395 5.4519757),171,4.2
Bistrot,pub,None,None,5966566690,nodes,POINT (-4.0630042 5.4518532),37,3.5
Bistrot,pub,None,None,5966476435,nodes,POINT (-4.0689258 5.4474613),424,2.1
Bistrot,pub,None,None,5966477193,nodes,POINT (-4.0662577 5.4466971),297,1.5
Bistrot,pub,None,None,5966477233,nodes,POINT (-4.0703648 5.4549589),12,2.7
Bistrot,pub,None,None,5966477263,nodes,POINT (-4.0690854 5.4476949),79,4.5
Bistrot,pub,None,None,5966477265,nodes,POINT (-4.0686398 5.4454136),446,2.9
Bistrot,pub,None,None,5966565985,nodes,POINT (-4.079546 5.4518656),21,3.7
Bistrot,pub,None,None,5966565993,nodes,POINT (-4.0804406 5.4495666),423,3.2
Bistrot,pub,None,None,5966566686,nodes,POINT (-4.0703769 5.4497275),122,4.7
Bistrot,pub,None,None,5966566688,nodes,POINT (-4.0677111 5.4487696),166,3.0
Bistrot,pub,None,None,5966589899,nodes,POINT (-4.0642829 5.4536759),27,1.5
Bistrot,pub,None,None,5966595192,nodes,POINT (-4.0635775 5.4549896),299,1.3
Bistrot,pub,None,None,5967097191,nodes,POINT (-4.0676706 5.4508082),185,2.5
Bistrot,pub,None,None,5966595398,nodes,POINT (-4.0689875 5.4560776),23,2.9
Bistrot,pub,None,None,5966609793,nodes,POINT (-4.0760974 5.4522174),232,4.7
Bistrot,pub,None,None,5967078088,nodes,POINT (-4.0565642 5.4492719),200,2.9
Bistrot,pub,None,None,5967078103,nodes,POINT (-4.0593798 5.4491875),328,1.4
Bistrot,pub,None,None,5967078120,nodes,POINT (-4.065044 5.4558707),482,2.2
Bistrot,pub,None,None,5967137388,nodes,POINT (-4.0579127 5.447498),265,4.9
Bistrot,pub,None,None,5967150232,nodes,POINT (-4.0728278 5.4533622),249,3.4
Bistrot,pub,None,None,5972520236,nodes,POINT (-4.0750862 5.4525518),105,4.3
Bistrot,pub,None,None,5972680565,nodes,POINT (-4.0479764 5.4528014),193,5.0
Bistrot le Bonheur,pub,None,None,5973322950,nodes,POINT (-4.0266435 5.4302463),264,3.3
Bistrot,pub,None,None,5973322982,nodes,POINT (-4.0303087 5.4359614),389,4.3
Bistrot,pub,None,None,5973450592,nodes,POINT (-4.0215929 5.4263343),8,2.1
Bistrot,pub,None,None,5973450593,nodes,POINT (-4.0216133 5.4263828),422,1.0
Bistrot,pub,None,None,5960161509,nodes,POINT (-4.0593376 5.4301989),484,2.6
Bistrot,pub,None,None,5960174685,nodes,POINT (-4.0574849 5.4292366),407,2.2
Bistrot,pub,None,None,5960177225,nodes,POINT (-4.0618066 5.4279546),239,4.7
Bistrot,pub,None,None,5958424155,nodes,POINT (-4.0492773 5.4361453),438,2.5
Bistrot,pub,None,None,5958424172,nodes,POINT (-4.0416545 5.4358129),287,2.2
Bistrot,pub,None,None,5958424184,nodes,POINT (-4.043538 5.4360679),397,4.8
Vente de Médicament Traditionnelle,social_facility,None,None,5968854397,nodes,POINT (-4.0272212 5.4326447),122,4.2
Eglise Du Christianisme Céleste,place_of_worship,None,None,5969138184,nodes,POINT (-4.0426013 5.4440048),248,2.5
Kiosque,cafe,None,None,5973449460,nodes,POINT (-4.0232203 5.4266125),303,2.5
Kiosque,cafe,None,None,5973449465,nodes,POINT (-4.0236488 5.4264653),174,1.1
Restaurant,restaurant,None,None,5973449468,nodes,POINT (-4.0232559 5.4262877),33,3.3
Kiosque,cafe,None,None,5973449469,nodes,POINT (-4.0230339 5.4263144),265,3.6
Café Express,cafe,None,None,5973449474,nodes,POINT (-4.0224257 5.4252457),286,3.9
Kiosque,cafe,None,None,5973323598,nodes,POINT (-4.0333772 5.4252096),59,4.9
Ecole Coranique,school,None,None,5974714195,nodes,POINT (-3.9561389 5.2885404),46,3.3
Clinique Docteur N'gbesso,social_facility,None,None,5958424115,nodes,POINT (-4.0524567 5.4383198),328,4.3
Station Oryx,fuel,None,None,5974751680,nodes,POINT (-4.0347035 5.437447),69,3.8
Restaurant Trationnelle,restaurant,None,None,5974479918,nodes,POINT (-3.9567894 5.2931635),216,3.0
Restaurant Trationnelle,restaurant,None,None,5974479917,nodes,POINT (-3.9561577 5.2934887),100,1.9
Restaurant Trationnelle Garba,restaurant,None,None,5974479901,nodes,POINT (-3.9557004 5.2915971),460,4.6
Buvette Tradionnelle,pub,None,None,5974336129,nodes,POINT (-3.9556052 5.2911818),255,1.0
Buvette Tradionnelle,pub,None,None,5974341291,nodes,POINT (-3.9558399 5.2906003),450,1.9
College Départemental d'Agnibilekrou,school,None,None,6466426069,nodes,POINT (-3.2020548 7.1607299),142,4.3
Tradipraticien,social_facility,None,None,5964208089,nodes,POINT (-4.0239331 5.4264272),145,2.6
Vente de Médicament,social_facility,None,None,5967701186,nodes,POINT (-4.0500974 5.4459166),224,1.5
Vente de médicaments chinois,social_facility,None,None,5968573366,nodes,POINT (-4.0502275 5.4473645),294,4.2
Vente de Médicament Traditionnelle,social_facility,None,None,5968854002,nodes,POINT (-4.0340222 5.4316287),264,3.4
Kiosque,cafe,None,None,5973449442,nodes,POINT (-4.0222869 5.4258037),327,4.9
Café Express,cafe,None,None,5973449443,nodes,POINT (-4.0222755 5.4259105),269,1.7
Mosquée du Petit Marché de Derrière Rail,place_of_worship,None,None,5973449447,nodes,POINT (-4.0227784 5.4268792),199,3.7
Restaurant,restaurant,None,None,5973449450,nodes,POINT (-4.0231992 5.4273217),279,3.8
Kiosque,cafe,None,None,5973450585,nodes,POINT (-4.0212566 5.4259146),207,2.8
Eglise Baptiste La Gloire de Dieu,place_of_worship,None,None,5973450588,nodes,POINT (-4.0213659 5.4261899),400,3.1
Cave,pub,None,None,5973450590,nodes,POINT (-4.0215587 5.4262882),494,2.1
Garbadrome,restaurant,None,None,5973450591,nodes,POINT (-4.021556 5.4262952),476,1.5
Marché de Derrière Rail,marketplace,None,None,5967146595,nodes,POINT (-4.0227261 5.4268565),494,1.0
TradiPraticien,social_facility,None,None,5973322965,nodes,POINT (-4.0289136 5.4306535),262,2.4
Buvette,pub,None,None,5973322969,nodes,POINT (-4.0290193 5.4305463),453,2.6
Quincallerie,garage auto,hardware,None,5955713538,nodes,POINT (-4.041279 5.4382627),454,4.1
Buvette Tradionnelle,pub,None,None,5974481916,nodes,POINT (-3.9561638 5.2935488),172,3.8
Buvette Tradionnelle,pub,None,None,5971962237,nodes,POINT (-3.9559411 5.2931636),120,5.0
Eglise Ministère International Pour la Mission de Jesus Christ,place_of_worship,None,None,5974604544,nodes,POINT (-3.9546315 5.2892428),188,4.3
Maquis Restaurant,pub,None,None,5974604542,nodes,POINT (-3.9554523 5.2892468),153,3.2
Maquis le Prim's,pub,None,None,5974604539,nodes,POINT (-3.9557621 5.2880156),82,2.9
Buvette Tradionnelle,pub,None,None,5974604541,nodes,POINT (-3.9557259 5.2886392),5,4.6
Maquis,pub,None,None,5974604555,nodes,POINT (-3.9551003 5.2881615),336,4.3
Maquis Espace Bock,pub,None,None,5974604565,nodes,POINT (-3.9549799 5.28824),487,4.7
Maquis le Caré d'Or,pub,None,None,5974660744,nodes,POINT (-3.9548354 5.2902744),149,2.7
CELPAID,bank,None,None,5974248335,nodes,POINT (-3.2051241 5.4690357),71,4.7
Collège Jules Valles,school,None,None,5974251470,nodes,POINT (-3.9554147 5.2910363),83,2.4
Groupe Scolaire les Enfants de Toutes Grâces,school,None,None,5974251471,nodes,POINT (-3.9558519 5.2917681),52,3.8
Restaurant Atiéké Poisson,restaurant,None,None,5974252190,nodes,POINT (-3.9562006 5.2914643),59,1.1
Pharmacie Chinoise,social_facility,None,None,5958424113,nodes,POINT (-4.0513332 5.4387006),424,3.3
Medecine Traditionnelle,social_facility,None,None,5962163163,nodes,POINT (-4.0518928 5.4265834),164,1.3
Pharmacie chinoise,social_facility,None,None,5964774738,nodes,POINT (-4.0606888 5.4452851),454,1.0
Vente de Médicament Traditionnelle,social_facility,None,None,5967134912,nodes,POINT (-4.0569625 5.4501354),435,1.1
Bureau Des Syndicats,social_centre,None,None,5973449422,nodes,POINT (-4.021673 5.4271912),441,2.7
Café Express,cafe,None,None,5973449423,nodes,POINT (-4.0216314 5.4272513),337,2.4
Maquis le Silencieux,pub,None,None,5973449430,nodes,POINT (-4.0213052 5.4268725),448,4.5
Restaurant Complexe Rond Point,restaurant,None,None,5973449435,nodes,POINT (-4.0210249 5.4264786),210,1.9
Café Express,cafe,None,None,5968928922,nodes,POINT (-4.0223734 5.4281061),131,3.5
Restaurant,restaurant,None,None,5973450604,nodes,POINT (-4.0218738 5.4268918),182,4.6
Buvette les Grands,pub,None,None,5973322946,nodes,POINT (-4.0262445 5.429769),169,4.7
Cave,pub,None,None,5973322947,nodes,POINT (-4.0260802 5.4299599),179,3.5
Groupe Scolaire Espoir,school,None,None,5973322948,nodes,POINT (-4.0264812 5.4299472),349,1.3
Mosquée Moussa Bakayoko,place_of_worship,None,None,5973322956,nodes,POINT (-4.0281039 5.4315954),254,2.8
Eglise MESAN,place_of_worship,None,None,5973322957,nodes,POINT (-4.0281998 5.4313263),465,4.5
Kiosque,cafe,None,None,5973323595,nodes,POINT (-4.0320676 5.426988),362,2.9
TradiPraticien,social_facility,None,None,5973323610,nodes,POINT (-4.0355799 5.4317215),339,4.3
Cave,pub,None,None,5973323611,nodes,POINT (-4.0357694 5.43208),253,2.7
Cave,pub,None,None,5973323614,nodes,POINT (-4.0355796 5.4325923),173,2.5
Garbadrome,restaurant,None,None,5973323615,nodes,POINT (-4.0355612 5.4326384),98,4.1
Collège les falaises,school,None,None,5964662284,nodes,POINT (-4.0267146 5.4291829),260,2.6
Kiosque,cafe,None,None,5973333740,nodes,POINT (-4.0264665 5.4233739),480,4.4
Ecole Confessionnelle Coranique Salif,school,None,None,5973333746,nodes,POINT (-4.0264946 5.4229106),178,2.2
Mosquée Djibril Diaby,place_of_worship,None,None,5973333749,nodes,POINT (-4.026097 5.4230124),441,4.9
Cafétariat,cafe,None,None,5973333755,nodes,POINT (-4.0242211 5.4233178),304,4.0
EPV Le Progrès,school,None,None,5973333757,nodes,POINT (-4.0251394 5.4230488),208,4.5
Mosquée El Hadj Ibrahima,place_of_worship,None,None,5972736989,nodes,POINT (-4.0456805 5.4427886),492,4.0
Restaurant,restaurant,None,None,5972736990,nodes,POINT (-4.0452949 5.4435736),263,2.5
Maquis,pub,None,None,5971962267,nodes,POINT (-3.9564554 5.2911551),22,3.5
Kiosque,cafe,None,None,5972603632,nodes,POINT (-4.054112 5.455306),92,4.9
Medecine Traditionnelle,social_facility,None,None,5972603663,nodes,POINT (-4.0536989 5.4613036),340,1.2
Etablissement Confessionelle Islamique GMD,school,None,None,5970172525,nodes,POINT (-4.0503978 5.4572477),68,1.8
Mosquée Mori Bamba,place_of_worship,None,None,5972680561,nodes,POINT (-4.0479013 5.4522474),308,2.8
Collège Fousseni Koné,school,None,None,5972680562,nodes,POINT (-4.0474722 5.4524997),318,1.7
Café Restaurant,cafe,None,None,5972680564,nodes,POINT (-4.0478893 5.4528095),94,4.5
Café,cafe,None,None,5972680577,nodes,POINT (-4.0443903 5.4534423),312,3.0
Groupe Scolaire Tchourabou,school,None,None,5972680581,nodes,POINT (-4.0450957 5.4544582),85,1.7
Kiosque,cafe,None,None,5972680584,nodes,POINT (-4.0441865 5.4541141),424,2.3
Eglise du Nazareen,place_of_worship,None,None,5972520204,nodes,POINT (-4.0521312 5.4369564),347,1.4
Garbadrome,restaurant,None,None,5972520208,nodes,POINT (-4.0516048 5.4383568),94,2.4
Restaurant,restaurant,None,None,5972520209,nodes,POINT (-4.0516826 5.4383168),284,1.3
TradiPraticien,social_facility,None,None,5958424110,nodes,POINT (-4.0533724 5.4408154),13,1.9
Maquis,pub,None,None,5972520215,nodes,POINT (-4.0533885 5.4409068),435,2.8
Kiosque,cafe,None,None,5972520223,nodes,POINT (-4.0548791 5.4423106),27,4.2
Restaurant,restaurant,None,None,5972520226,nodes,POINT (-4.0557475 5.443077),194,1.2
Cafe Express,cafe,None,None,5972520231,nodes,POINT (-4.0553787 5.4437124),496,2.9
